timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
1200,44.7182,20.5206,11.4758,4.5292,1.60887,0.567418,0.182234,0.073081,0.0316482,0.017474,0.00896569,0.00651912,0.00424809,0.0028224,0.00239194,0.00190551,0.00141164,0.00116842,0.000914583,0.000797604,0.000696706,0.000560134,0.000525824,0.000476368,0.000375207,0.000314625,0.000294401,0.000273247,0.000228083,0.000212042,0.000190344,0.000171323,0.000155961,0.000147186,0.000132729,0.000107141,0.000104658,9.61963e-05,8.83104e-05,7.51411e-05,7.18363e-05,6.49745e-05,5.94087e-05,5.8135e-05,5.14337e-05,4.51863e-05,4.30181e-05
1300,45.7385,21.5902,11.4163,4.54007,1.74329,0.597352,0.190323,0.0723026,0.0312414,0.0170963,0.00915057,0.00640085,0.00426168,0.00285709,0.00241875,0.00195011,0.00142117,0.00115469,0.000930108,0.000808223,0.0007071,0.000573123,0.000519914,0.000469883,0.000384466,0.000319169,0.000285992,0.000272496,0.000232677,0.00021432,0.000189545,0.000172217,0.000157422,0.00014954,0.000133087,0.00010713,0.000104576,9.83319e-05,8.68202e-05,7.59119e-05,7.36709e-05,6.67875e-05,6.07776e-05,5.65727e-05,5.14031e-05,4.54677e-05,4.30996e-05
1400,44.8063,22.7386,11.6712,4.4897,1.8306,0.616513,0.201981,0.0738404,0.0311292,0.017064,0.00919906,0.00641965,0.00413583,0.0028311,0.00242513,0.00193795,0.0014351,0.00119668,0.000930929,0.000857769,0.000687002,0.000585721,0.000519343,0.000466081,0.000373317,0.000318684,0.000293857,0.000275753,0.000241,0.000213288,0.000188152,0.000171505,0.000160415,0.000149692,0.000130653,0.000110904,0.000104124,9.79946e-05,8.55834e-05,7.57002e-05,7.46052e-05,6.7016e-05,5.89938e-05,5.73154e-05,5.14353e-05,4.57738e-05,4.27144e-05
1500,45.6811,23.4172,11.6728,4.58724,1.86053,0.619133,0.199985,0.0740735,0.0304315,0.0170414,0.00944722,0.00626864,0.00411252,0.00288657,0.00246566,0.001984,0.00143155,0.00122856,0.000940951,0.000859123,0.000698547,0.000585185,0.000526155,0.000473441,0.000376218,0.000327205,0.000286925,0.000279425,0.00023697,0.000212127,0.000189612,0.000169114,0.000159972,0.000145673,0.000128954,0.000109435,0.000103343,9.70457e-05,8.59921e-05,7.65863e-05,7.48924e-05,6.59398e-05,6.00372e-05,5.68852e-05,5.3146e-05,4.54913e-05,4.35087e-05
1600,45.9792,23.9031,11.5078,4.71953,1.91183,0.625041,0.197927,0.0736331,0.0308292,0.0170213,0.00946645,0.00633696,0.00426267,0.00295939,0.00245734,0.00199196,0.00143709,0.00120971,0.000935114,0.000841165,0.000698236,0.000573192,0.00053175,0.000473414,0.000380349,0.000320869,0.000278456,0.000272942,0.000236187,0.000210653,0.000189757,0.000169805,0.000160004,0.000146805,0.000129297,0.000108357,0.000104489,9.6896e-05,8.45731e-05,7.60504e-05,7.3931e-05,6.701e-05,6.00815e-05,5.62577e-05,5.26798e-05,4.55616e-05,4.32807e-05
1700,45.6873,24.2154,11.3451,4.87566,1.99507,0.639929,0.190824,0.0746229,0.0318595,0.0168913,0.00970798,0.00639532,0.00436866,0.0030734,0.00251808,0.001926,0.00145635,0.0012287,0.000954578,0.000829601,0.000702626,0.000575592,0.000539144,0.000471927,0.000378795,0.00031852,0.0002826,0.000270176,0.000230757,0.000206265,0.000192787,0.000168461,0.000158585,0.000144976,0.000127738,0.00010964,0.000104476,9.36301e-05,8.42392e-05,7.58621e-05,7.35198e-05,6.60192e-05,5.97325e-05,5.50606e-05,5.19139e-05,4.55246e-05,4.26607e-05
1800,46.7372,24.1148,11.8186,4.9665,1.99986,0.673601,0.196377,0.0763386,0.0327454,0.0174987,0.00965381,0.00655916,0.00429491,0.00305902,0.00251016,0.00190184,0.00145085,0.00120304,0.000957329,0.000822218,0.000688721,0.00057329,0.000526988,0.000468166,0.000375284,0.000316995,0.000279515,0.00026848,0.000230413,0.000206948,0.000189814,0.000164808,0.000154001,0.000143907,0.000127109,0.000108791,0.000104174,9.41879e-05,8.29318e-05,7.64624e-05,7.33342e-05,6.51902e-05,6.04034e-05,5.34549e-05,5.05878e-05,4.4106e-05,4.23043e-05
1900,47.5373,24.3346,11.9047,5.07544,2.0225,0.666801,0.205898,0.0763714,0.0325587,0.0176667,0.00991318,0.00640263,0.00425713,0.00314754,0.00250156,0.00191182,0.00142608,0.00120277,0.000954867,0.000811649,0.000698604,0.000577393,0.000523445,0.000473379,0.00037586,0.000323038,0.000283462,0.000271418,0.000227865,0.000206391,0.000190164,0.000163891,0.00015248,0.000141223,0.00012866,0.000108743,0.000103757,9.31847e-05,8.16297e-05,7.5752e-05,7.35893e-05,6.44526e-05,6.05641e-05,5.49249e-05,5.19639e-05,4.48306e-05,4.25702e-05
2000,47.3127,24.704,11.8449,5.13245,2.06961,0.66355,0.205399,0.074637,0.0326828,0.0176584,0.00995482,0.00645598,0.00430897,0.00307964,0.00248193,0.00191329,0.00144108,0.00119136,0.000945678,0.000803583,0.000697772,0.000578408,0.000519514,0.000467148,0.000375005,0.00032181,0.000281759,0.000268284,0.000227379,0.000204896,0.000192627,0.000168146,0.00015495,0.000142731,0.000127236,0.000107999,0.000103997,9.58774e-05,8.27736e-05,7.6932e-05,7.35739e-05,6.51257e-05,6.14971e-05,5.56703e-05,5.17843e-05,4.49935e-05,4.31519e-05
2100,48.4797,25.4791,11.9595,5.21464,2.1503,0.690925,0.212498,0.0755519,0.0339047,0.0174692,0.00995084,0.00652359,0.0043563,0.00304208,0.00248278,0.00188787,0.00141778,0.00121452,0.000961799,0.000801402,0.000684622,0.000569316,0.000518974,0.00046563,0.000370775,0.000319898,0.000280813,0.000270904,0.000229467,0.000205852,0.000190453,0.000166517,0.000158186,0.000143303,0.000126269,0.00010875,0.000105718,9.57386e-05,8.25299e-05,7.72457e-05,7.25296e-05,6.47991e-05,6.06495e-05,5.50832e-05,5.17121e-05,4.48558e-05,4.26689e-05
2200,49.3218,26.0263,12.1745,5.22862,2.18063,0.714801,0.210135,0.0753787,0.0341062,0.0178006,0.0100996,0.00673789,0.00441787,0.002994,0.00250833,0.00187688,0.00143361,0.00120103,0.00095234,0.000812229,0.000684017,0.000561696,0.000518184,0.000455698,0.0003716,0.000326208,0.000289466,0.000269955,0.00023223,0.000203736,0.000193109,0.000167045,0.000157117,0.000144418,0.000125437,0.000110159,0.000105021,9.55737e-05,8.25095e-05,7.71963e-05,7.30244e-05,6.38577e-05,6.01454e-05,5.49554e-05,5.17718e-05,4.48003e-05,4.23103e-05
2300,50.189,26.2207,12.2613,5.34269,2.11349,0.729652,0.216143,0.0773676,0.0338092,0.017681,0.0102039,0.00686672,0.00433975,0.00303854,0.00244845,0.00191029,0.00141756,0.00118398,0.000954044,0.000809816,0.000690411,0.00057251,0.000526041,0.000462081,0.000369495,0.000327805,0.000286415,0.000269357,0.000235653,0.000202398,0.000195596,0.000165441,0.000156812,0.000144195,0.000127005,0.000109702,0.000103898,9.5815e-05,8.26919e-05,7.87e-05,7.33816e-05,6.4537e-05,6.10069e-05,5.56448e-05,5.30026e-05,4.53467e-05,4.31105e-05
2400,50.5041,26.5007,12.2759,5.40621,2.19959,0.760813,0.223131,0.0783376,0.0332329,0.0182809,0.010151,0.00673286,0.00439366,0.00298523,0.00247645,0.00189654,0.00141315,0.00115928,0.000948944,0.000822789,0.00068822,0.000574694,0.000522205,0.000463143,0.000373865,0.000336154,0.000287841,0.000265155,0.000235926,0.000203161,0.000194707,0.000166439,0.000157979,0.000144505,0.000126585,0.000111496,0.000105251,9.51573e-05,8.26783e-05,7.95095e-05,7.36492e-05,6.50371e-05,6.1086e-05,5.46286e-05,5.26002e-05,4.5608e-05,4.3312e-05
2500,50.8786,26.9112,12.3546,5.52931,2.26524,0.787482,0.224029,0.0775843,0.0333211,0.0183353,0.0103322,0.00675086,0.00426034,0.00304734,0.0024429,0.00191159,0.00141309,0.00116101,0.000961547,0.000822053,0.000693368,0.000571606,0.000529008,0.000463482,0.000375834,0.000336268,0.000289812,0.00026643,0.000239609,0.000201667,0.000193794,0.000166773,0.000159998,0.000144969,0.000126216,0.000111887,0.000104905,9.51536e-05,8.27265e-05,7.88498e-05,7.31754e-05,6.56079e-05,6.14142e-05,5.45321e-05,5.28962e-05,4.58957e-05,4.35018e-05
