timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
3500,63.162,31.0198,14.3565,6.25526,2.23834,0.724016,0.225919,0.0750191,0.0338033,0.017918,0.0109566,0.00663866,0.00462525,0.00331018,0.00247745,0.00197315,0.00148695,0.00123862,0.0010279,0.000867345,0.000716713,0.000610982,0.000536056,0.000445766,0.000392885,0.000360618,0.000308055,0.000276753,0.000244078,0.000218355,0.000194671,0.000176591,0.000155361,0.000143173,0.000126466,0.000112776,0.000108019,9.66904e-05,8.71243e-05,7.92616e-05,7.22272e-05,6.53381e-05,6.21746e-05,5.65709e-05,5.15648e-05,4.85829e-05,4.52687e-05
3600,63.6314,30.8444,14.3321,6.26482,2.2502,0.737834,0.227335,0.075723,0.0338272,0.0178846,0.0108908,0.00660942,0.00461351,0.00332608,0.00246962,0.0019872,0.00149609,0.00123387,0.00102397,0.000869722,0.000717068,0.000607527,0.000537129,0.000444305,0.000394034,0.000360148,0.000306813,0.000273426,0.000244588,0.00021877,0.000194389,0.000176555,0.000154882,0.000143665,0.000126811,0.000113129,0.000107697,9.60515e-05,8.72349e-05,7.93966e-05,7.21054e-05,6.54822e-05,6.19122e-05,5.65264e-05,5.17689e-05,4.85706e-05,4.5282e-05
3700,64.3196,31.0235,14.3847,6.29677,2.27472,0.747874,0.226774,0.0761376,0.0338664,0.017987,0.011062,0.00662061,0.00463431,0.00332787,0.00245523,0.00199398,0.0014833,0.00123549,0.00102478,0.000871106,0.000716047,0.000606415,0.000538183,0.000444777,0.000392942,0.000359612,0.000306177,0.000273037,0.000243934,0.000216328,0.000194884,0.000175663,0.000154167,0.000143346,0.000126571,0.00011267,0.000107485,9.61186e-05,8.71728e-05,7.85726e-05,7.17906e-05,6.4687e-05,6.23647e-05,5.68343e-05,5.22408e-05,4.87809e-05,4.55173e-05
3800,64.6063,31.2321,14.3295,6.36285,2.30077,0.75288,0.228176,0.0777603,0.0346247,0.018115,0.0110234,0.00668793,0.00464684,0.00332812,0.00244867,0.00200144,0.00148688,0.00123247,0.00102138,0.000875047,0.000718448,0.0006043,0.00053744,0.00044356,0.000392408,0.000360102,0.000306314,0.000271916,0.000244772,0.000217197,0.000194227,0.000175494,0.000155046,0.00014349,0.000125663,0.000113256,0.000107314,9.64373e-05,8.76151e-05,7.82124e-05,7.19465e-05,6.46929e-05,6.25904e-05,5.68738e-05,5.25857e-05,4.85125e-05,4.52302e-05
3900,64.5756,31.3693,14.3523,6.37687,2.31079,0.753857,0.230023,0.0776895,0.0347774,0.018153,0.0109922,0.00675112,0.00467467,0.00333253,0.00245166,0.00199063,0.00147902,0.00123251,0.00102328,0.000875702,0.000716812,0.00060971,0.000533245,0.000442927,0.000391075,0.00035796,0.000303882,0.000272609,0.000244183,0.000217495,0.000194413,0.000177165,0.000155871,0.000142945,0.000125929,0.000113755,0.0001078,9.63344e-05,8.79441e-05,7.90162e-05,7.19729e-05,6.50106e-05,6.24624e-05,5.68094e-05,5.24631e-05,4.86833e-05,4.5263e-05
4000,64.3678,31.5183,14.5259,6.36269,2.32307,0.754752,0.2326,0.0770126,0.0350859,0.0182586,0.0108945,0.00674657,0.00466916,0.00332741,0.00246701,0.00199253,0.00146844,0.00123551,0.00101895,0.000874186,0.000715243,0.000609573,0.000533403,0.000444733,0.000390783,0.000356995,0.000307309,0.000272263,0.000246541,0.000217194,0.000194313,0.000177592,0.0001569,0.000142619,0.000126298,0.000114151,0.000108017,9.69239e-05,8.77998e-05,7.86007e-05,7.16887e-05,6.48985e-05,6.23499e-05,5.65302e-05,5.21807e-05,4.89154e-05,4.53689e-05
4100,64.2666,31.7095,14.6059,6.39038,2.33185,0.761729,0.23437,0.0782292,0.0349749,0.0181471,0.0109382,0.0067007,0.00468686,0.00333573,0.00246533,0.00199093,0.00146652,0.00123015,0.0010164,0.000870677,0.000717434,0.000611051,0.000536917,0.000443095,0.000391802,0.000356369,0.000308423,0.000272668,0.000246569,0.000219277,0.000195436,0.000176995,0.000157005,0.000143294,0.000127245,0.000114511,0.000107872,9.69065e-05,8.8353e-05,7.83436e-05,7.15538e-05,6.44195e-05,6.22469e-05,5.61605e-05,5.18626e-05,4.87132e-05,4.52854e-05
4200,64.0347,31.7748,14.6297,6.41799,2.35847,0.769328,0.234802,0.0779346,0.0351374,0.0182316,0.0108814,0.0067535,0.00464074,0.00333909,0.00244731,0.00197505,0.0014671,0.00123175,0.00101409,0.000870287,0.000716631,0.000610057,0.000535485,0.000445946,0.000391186,0.000356866,0.000308402,0.000272585,0.000246464,0.000220235,0.000195434,0.000176636,0.000156473,0.000143164,0.000127464,0.000114629,0.000107655,9.68531e-05,8.79773e-05,7.8324e-05,7.16897e-05,6.44872e-05,6.24591e-05,5.62354e-05,5.18876e-05,4.86442e-05,4.53145e-05
4300,64.0186,31.8292,14.7354,6.4343,2.37928,0.775055,0.236552,0.0783077,0.035427,0.0183454,0.0109748,0.00670181,0.00466599,0.00331661,0.00244975,0.0019776,0.00146259,0.00122719,0.00101495,0.000867324,0.000715266,0.000609675,0.000536433,0.000446326,0.000390362,0.000358652,0.000311284,0.000273523,0.000246487,0.00021989,0.000195207,0.000176705,0.000156861,0.000143176,0.000127897,0.000114596,0.000107339,9.63658e-05,8.79874e-05,7.84565e-05,7.16474e-05,6.44004e-05,6.20444e-05,5.60436e-05,5.18032e-05,4.85707e-05,4.5442e-05
4400,64.2173,31.9186,14.8134,6.45166,2.38894,0.77747,0.236241,0.078797,0.0354723,0.0184431,0.0108813,0.0066794,0.00466372,0.00329374,0.00246738,0.00197257,0.00146317,0.00122195,0.00102112,0.00087006,0.000712151,0.000610395,0.000534919,0.000446746,0.000389831,0.000359033,0.000311838,0.000275298,0.000246172,0.000220633,0.000195435,0.000175932,0.000157021,0.000142995,0.000127101,0.000114631,0.000106804,9.62519e-05,8.83132e-05,7.83529e-05,7.15823e-05,6.42681e-05,6.20978e-05,5.59e-05,5.18647e-05,4.86318e-05,4.55196e-05
4500,64.5359,31.9741,14.8252,6.43904,2.40033,0.788776,0.240329,0.0796597,0.0353338,0.0186059,0.0108439,0.00666115,0.00465518,0.00327765,0.00246149,0.00197781,0.00146365,0.00122176,0.00102031,0.000868059,0.000711017,0.00060962,0.000536314,0.000451238,0.000389638,0.000358314,0.000311955,0.000276446,0.000246045,0.000218945,0.000195703,0.000176421,0.000156897,0.000142869,0.000127256,0.000114334,0.000106795,9.61537e-05,8.83613e-05,7.84093e-05,7.14087e-05,6.43569e-05,6.22316e-05,5.58249e-05,5.19106e-05,4.87247e-05,4.53271e-05
4600,64.4076,31.9264,14.9838,6.44531,2.41902,0.79395,0.243082,0.0795033,0.035676,0.0184372,0.0108957,0.00669499,0.00465615,0.00327684,0.0024695,0.00197568,0.00145615,0.00122532,0.00101995,0.000864295,0.000709891,0.000608407,0.000537392,0.00045378,0.000389896,0.000357713,0.000312761,0.000276414,0.000246169,0.000218811,0.000196095,0.000176551,0.00015712,0.000142548,0.000127412,0.000114395,0.00010646,9.58385e-05,8.80798e-05,7.83286e-05,7.16116e-05,6.41773e-05,6.22224e-05,5.58706e-05,5.21454e-05,4.85468e-05,4.52396e-05
4700,64.2949,31.9242,14.9488,6.48631,2.42863,0.796339,0.244302,0.0796213,0.0357073,0.01855,0.0108556,0.00669682,0.00467831,0.00326829,0.00247034,0.00196561,0.00145891,0.00123011,0.00101757,0.000864871,0.00071667,0.000609143,0.00053724,0.00045353,0.000392632,0.00035647,0.0003134,0.000277097,0.000246561,0.000218063,0.000195828,0.000176814,0.000157067,0.00014245,0.000127012,0.000114706,0.000106534,9.53333e-05,8.80247e-05,7.79529e-05,7.15273e-05,6.44058e-05,6.21276e-05,5.61462e-05,5.22678e-05,4.84577e-05,4.50697e-05
4800,64.8997,31.8281,14.9487,6.50798,2.43679,0.801802,0.244472,0.0805948,0.0357664,0.018349,0.0107809,0.00671459,0.00468084,0.003248,0.00246565,0.00196932,0.0014645,0.00122703,0.00102272,0.000868868,0.000716842,0.000606461,0.000539028,0.000449847,0.000393755,0.000354713,0.000312182,0.000276044,0.00024746,0.000218306,0.000195975,0.000175964,0.000157352,0.000143212,0.000127347,0.000113892,0.000106289,9.46826e-05,8.81091e-05,7.79636e-05,7.17805e-05,6.44717e-05,6.22667e-05,5.62663e-05,5.18192e-05,4.83697e-05,4.49603e-05
4900,64.7613,32.0095,14.9952,6.54375,2.43389,0.804957,0.245022,0.0812013,0.035929,0.0182762,0.0107859,0.00669575,0.00467425,0.00323477,0.00244831,0.00197305,0.00145997,0.00122587,0.00102158,0.000869524,0.000718083,0.000609472,0.000538391,0.000452234,0.000392731,0.000353889,0.000312214,0.000275573,0.000247282,0.000217745,0.000196344,0.000176259,0.000157527,0.000142445,0.000127589,0.000113518,0.000106383,9.47693e-05,8.7981e-05,7.8081e-05,7.21412e-05,6.46358e-05,6.23179e-05,5.6134e-05,5.1707e-05,4.83527e-05,4.4965e-05
5000,64.784,32.0246,14.9941,6.58651,2.43386,0.805988,0.246557,0.0818129,0.0361137,0.0182791,0.0107891,0.00671306,0.00464363,0.00323618,0.00245568,0.0019761,0.00146703,0.00123233,0.00102405,0.00086813,0.000721328,0.000611235,0.000539093,0.000450474,0.00039253,0.000354815,0.000312384,0.000275637,0.000247128,0.000217031,0.000196975,0.000176015,0.000157231,0.000142716,0.000127949,0.000113791,0.000106346,9.46618e-05,8.78015e-05,7.85289e-05,7.22131e-05,6.49804e-05,6.21254e-05,5.6078e-05,5.15583e-05,4.82683e-05,4.51166e-05
