timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
1000,45.7418,23.9238,11.1773,4.81357,1.552,0.505461,0.178437,0.0766207,0.0327037,0.0180718,0.0113324,0.00707011,0.00457217,0.00326487,0.00242712,0.00194256,0.00149957,0.00130816,0.00107142,0.00085015,0.000698234,0.000602726,0.00053522,0.000467807,0.000395609,0.000331925,0.000331864,0.00026967,0.000251959,0.000212196,0.000200447,0.000174375,0.000159511,0.000149082,0.000128615,0.000119118,0.000103038,0.000103823,9.08552e-05,7.70103e-05,7.05193e-05,6.74222e-05,5.99535e-05,5.53715e-05,5.2066e-05,4.84656e-05,4.48451e-05
1100,46.9171,24.5794,11.0954,4.94412,1.64496,0.515545,0.181068,0.0783482,0.0353039,0.0182073,0.011466,0.00697899,0.00465114,0.00326692,0.0025337,0.00191847,0.00145968,0.00128244,0.00104707,0.000832081,0.000699666,0.000599238,0.000537282,0.000462283,0.000392536,0.000332758,0.000332501,0.000271745,0.000255923,0.000213819,0.000203727,0.000176191,0.000158755,0.000147186,0.000129454,0.000121892,0.000103286,0.000101425,9.20536e-05,7.80625e-05,7.16944e-05,6.75055e-05,6.12028e-05,5.63291e-05,5.36945e-05,4.88846e-05,4.60711e-05
1200,46.3466,25.2805,11.3565,5.09162,1.71865,0.538891,0.184546,0.0788227,0.0360559,0.0185298,0.0113521,0.00711854,0.00467853,0.00333699,0.00247095,0.00193465,0.00142441,0.00128505,0.00103241,0.000849842,0.000725588,0.000603907,0.000545144,0.00045908,0.000392667,0.000339969,0.00033627,0.000272108,0.000257006,0.000214746,0.000206322,0.000178439,0.000159986,0.000150117,0.000134643,0.000124387,0.000105902,0.000103297,9.20686e-05,7.82358e-05,7.19509e-05,6.92843e-05,6.08776e-05,5.80957e-05,5.3816e-05,4.90898e-05,4.59388e-05
1300,46.8287,25.0262,11.562,5.22074,1.75782,0.549793,0.200253,0.0802771,0.0357199,0.0185849,0.0113655,0.0070914,0.00453492,0.00330942,0.00245367,0.0019347,0.00145944,0.00129629,0.00103981,0.000858208,0.000730978,0.000616069,0.00055446,0.000466051,0.000401866,0.000349191,0.00033087,0.000273405,0.000256396,0.000215911,0.000205233,0.000176709,0.00016132,0.00014873,0.000134335,0.000121897,0.000106208,0.000103604,9.25491e-05,7.83123e-05,7.27391e-05,6.81505e-05,6.16942e-05,5.78806e-05,5.4233e-05,4.88757e-05,4.55843e-05
1400,46.9233,26.1251,11.6867,5.41955,1.80502,0.555992,0.203744,0.0785092,0.0350694,0.0180927,0.0114214,0.00703174,0.00448396,0.00331756,0.00240616,0.00193877,0.00146917,0.00131756,0.00105342,0.000855365,0.000743468,0.000602776,0.000551111,0.000466716,0.000403167,0.000349406,0.000326889,0.000272705,0.000254561,0.000213997,0.000204095,0.000175124,0.000159403,0.000147909,0.000131811,0.00012133,0.000105236,0.000100453,9.20674e-05,7.78536e-05,7.18224e-05,6.77941e-05,6.05442e-05,5.82987e-05,5.33779e-05,4.81469e-05,4.45301e-05
1500,47.6273,25.7485,11.9111,5.46688,1.84656,0.55619,0.204563,0.0793157,0.0345642,0.0180803,0.0112696,0.00686107,0.00442296,0.00332622,0.0024384,0.00194202,0.00146641,0.00131944,0.00105337,0.000851874,0.000729163,0.000607216,0.000548398,0.000468465,0.000395014,0.000346836,0.000324281,0.000270557,0.000249541,0.00021122,0.000202414,0.000175309,0.000158093,0.000146601,0.000130535,0.000117706,0.000103022,9.93858e-05,8.92288e-05,7.65169e-05,7.11518e-05,6.80042e-05,6.08435e-05,5.7324e-05,5.27936e-05,4.71384e-05,4.43347e-05
1600,48.3244,25.7904,11.9792,5.55514,1.8836,0.574907,0.202671,0.0774538,0.0345498,0.0179295,0.0112549,0.00674972,0.00439486,0.00344106,0.00251013,0.00193013,0.00148523,0.00130974,0.00104813,0.000846543,0.000730258,0.000608737,0.000541089,0.000459465,0.000394921,0.000342169,0.000314104,0.000268953,0.000249726,0.000211451,0.000200817,0.000172877,0.000157728,0.000143304,0.000128236,0.000116808,0.000102942,9.90266e-05,8.85683e-05,7.70435e-05,7.12659e-05,6.77324e-05,6.00598e-05,5.66521e-05,5.24116e-05,4.67815e-05,4.40822e-05
1700,49.9966,26.3164,12.2297,5.5647,1.91461,0.597991,0.205504,0.0764962,0.0347842,0.0181172,0.0111985,0.00666061,0.00439117,0.00339092,0.00252658,0.0019123,0.0014767,0.00129401,0.00103329,0.000844935,0.000721629,0.000599804,0.000534963,0.000456535,0.000399103,0.000340154,0.000313535,0.000270919,0.000244785,0.000211405,0.000198716,0.000172736,0.000157476,0.000142845,0.000127475,0.000118301,0.000101214,9.84605e-05,8.90142e-05,7.61894e-05,7.07698e-05,6.71506e-05,6.04577e-05,5.71427e-05,5.26183e-05,4.7229e-05,4.37957e-05
1800,50.2648,26.1508,12.3863,5.67039,1.99495,0.630552,0.208016,0.0753037,0.0352929,0.0177953,0.0110176,0.00671326,0.00456612,0.00333512,0.00249049,0.00193084,0.00150008,0.0012711,0.00103476,0.000843413,0.000708212,0.000596186,0.000533875,0.000459095,0.000396819,0.00034229,0.000311681,0.000269501,0.00024114,0.000209261,0.000199409,0.000171583,0.000155664,0.000144457,0.000127093,0.00011787,0.000100656,9.80583e-05,8.7883e-05,7.53031e-05,6.98585e-05,6.70824e-05,6.1122e-05,5.68199e-05,5.22734e-05,4.70904e-05,4.35344e-05
1900,50.7196,26.3533,12.3444,5.794,2.06483,0.646686,0.206483,0.0759037,0.0349896,0.0175947,0.0111575,0.00678288,0.00441012,0.00347668,0.00245479,0.00190294,0.0014778,0.001249,0.00102422,0.000846102,0.00070441,0.000595999,0.000529265,0.000458802,0.000391117,0.000341314,0.000308063,0.000267589,0.000239922,0.000206736,0.00020061,0.000170517,0.00015519,0.000143407,0.00012557,0.000116202,0.000101107,9.76601e-05,8.78204e-05,7.45017e-05,6.97521e-05,6.78428e-05,6.0732e-05,5.68199e-05,5.14773e-05,4.70835e-05,4.41735e-05
