timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
3500,342.95,160.707,72.2197,31.5709,12.9192,5.02742,1.92683,0.686893,0.283611,0.132164,0.0708743,0.0412865,0.0260518,0.0179804,0.0125001,0.00967775,0.00717098,0.00570204,0.00470267,0.00375887,0.00310096,0.00261431,0.00223417,0.00192473,0.00159356,0.0014143,0.00123046,0.00106413,0.000932768,0.000809315,0.000721686,0.0006534,0.000604073,0.000543199,0.000467943,0.000420385,0.000388216,0.000345795,0.000310529,0.000283074,0.000253455,0.000235536,0.000214045,0.000194573,0.000182545,0.000167436,0.000152846
3600,342.534,161.096,72.1891,31.5628,12.9999,5.0382,1.9223,0.684554,0.282782,0.132299,0.0712603,0.0412041,0.0260187,0.0180281,0.0124558,0.00970879,0.00717295,0.00569836,0.00471199,0.0037598,0.00310794,0.00260748,0.00224027,0.00191961,0.00159387,0.00141095,0.0012316,0.00106116,0.000936105,0.000813821,0.000720447,0.000653856,0.000602187,0.000543249,0.000470768,0.000421275,0.000390085,0.000346156,0.000310369,0.000284178,0.000253523,0.000234393,0.000214049,0.000194671,0.000182211,0.000166957,0.000153286
3700,343.605,161.336,72.328,31.5403,13.0041,5.04712,1.92452,0.683756,0.283351,0.131879,0.0714077,0.041276,0.0261281,0.0180656,0.01245,0.0096861,0.00718373,0.00570585,0.00469238,0.00377427,0.00309831,0.00260067,0.00223068,0.00191837,0.00159686,0.00141166,0.00123106,0.00106472,0.00093676,0.000817712,0.000723906,0.000654135,0.000600858,0.000543534,0.000470011,0.000422541,0.000390152,0.000347632,0.00030984,0.000284441,0.0002543,0.000235048,0.0002147,0.000193951,0.000182016,0.000166792,0.000153432
3800,344.111,161.364,72.327,31.625,13.0461,5.07078,1.92167,0.686351,0.282191,0.131756,0.0717245,0.0411987,0.026202,0.018007,0.0124025,0.00967535,0.00717094,0.00571471,0.00469142,0.00378034,0.00310491,0.00260634,0.00222913,0.00191954,0.00159446,0.00141071,0.00123267,0.00106774,0.00093772,0.000818545,0.000727035,0.000654215,0.000599572,0.000543183,0.000471134,0.000420824,0.000389777,0.000349296,0.000310196,0.000284557,0.000254817,0.0002356,0.000214233,0.000193744,0.000182031,0.000166686,0.000153129
3900,343.32,161.246,72.1817,31.7151,13.0661,5.10865,1.92621,0.687787,0.281686,0.131789,0.0718596,0.0411792,0.0263266,0.0180986,0.0124201,0.00969315,0.00716368,0.00571729,0.00467672,0.00377174,0.00310463,0.00260888,0.00222897,0.00192188,0.0015937,0.00140855,0.0012331,0.00106817,0.000937936,0.000819199,0.000730261,0.000655091,0.000600977,0.000544876,0.000469917,0.000422697,0.000389776,0.000349807,0.000309964,0.000284669,0.000255439,0.000236433,0.000213393,0.000193493,0.000181449,0.000166835,0.000153172
4000,342.676,160.513,72.1532,31.8439,13.1067,5.11333,1.92258,0.685686,0.280809,0.131784,0.0715661,0.0411846,0.0263303,0.0180691,0.0123971,0.00966273,0.00717323,0.00573069,0.00468271,0.00378098,0.00310837,0.00260498,0.00222784,0.00191306,0.00159043,0.00141523,0.00123106,0.00106278,0.000937693,0.000821185,0.000729211,0.000655417,0.000599784,0.000541152,0.000468051,0.000421974,0.000388547,0.0003511,0.000310047,0.000284585,0.000256145,0.000236285,0.000212751,0.000193671,0.000181106,0.000166351,0.000153569
4100,342.629,160.071,72.3581,31.7647,13.1393,5.11918,1.92258,0.686297,0.280751,0.132293,0.0716721,0.0411102,0.0262814,0.0180445,0.0123978,0.00964708,0.00714787,0.00572168,0.00469023,0.00378538,0.00311419,0.00260491,0.00222351,0.00190791,0.00159267,0.00141544,0.00123066,0.00106508,0.000935128,0.000822022,0.000727653,0.000653297,0.000597978,0.000544012,0.000470567,0.000420485,0.000389303,0.000351434,0.000310363,0.000284633,0.000255895,0.000237375,0.000212808,0.000193346,0.000180914,0.000165852,0.000153167
4200,342.475,160.433,72.6967,31.6783,13.1757,5.14137,1.92291,0.687033,0.281304,0.132316,0.0717277,0.0410872,0.0262905,0.0179826,0.0124302,0.00963609,0.00714952,0.00570833,0.00468244,0.0037776,0.00311679,0.00259474,0.00222876,0.00190574,0.00159069,0.00141622,0.00123141,0.00106403,0.000935318,0.000821105,0.000728041,0.000651026,0.000597584,0.00054453,0.000469356,0.000419648,0.000388759,0.000351329,0.000310167,0.000284607,0.000255634,0.000237802,0.000212344,0.000193591,0.000180709,0.000165754,0.000153437
4300,342.066,160.466,72.8242,31.6601,13.2056,5.16784,1.92517,0.685761,0.281494,0.132328,0.0720236,0.0410171,0.0263727,0.0180062,0.0124336,0.00962995,0.00714941,0.00571303,0.00464759,0.00377176,0.00311674,0.00259166,0.00223485,0.00190462,0.00159102,0.00141623,0.00123642,0.00106451,0.000935969,0.000816754,0.0007256,0.000651195,0.000596958,0.000543576,0.000468746,0.000419161,0.00038863,0.000350137,0.000309935,0.000285241,0.000255938,0.000236509,0.000212754,0.000193598,0.000180716,0.000164889,0.000153443
4400,341.84,160.429,72.7586,31.6115,13.2449,5.1866,1.92452,0.685699,0.281672,0.132629,0.072116,0.0409083,0.0264131,0.0179921,0.0124728,0.00961139,0.00717097,0.00573262,0.00464955,0.00378593,0.00312033,0.00259924,0.00223757,0.00189815,0.00159062,0.00141539,0.00123524,0.00106435,0.000935584,0.00081852,0.000726929,0.000651538,0.000596606,0.000544992,0.000468424,0.000418722,0.000388749,0.000349157,0.000310228,0.000286576,0.000255803,0.000236459,0.000212759,0.000192857,0.000180663,0.000164486,0.000153359
4500,341.88,160.279,72.7874,31.6567,13.2645,5.19998,1.92286,0.684083,0.28058,0.132615,0.0723302,0.0408522,0.026356,0.0179765,0.0124718,0.00958849,0.0071794,0.00572506,0.00464849,0.00378503,0.0031128,0.00259509,0.00223512,0.00189551,0.00159273,0.00141718,0.00123322,0.00106473,0.000932406,0.000814858,0.000725047,0.00065298,0.000597014,0.000543711,0.000467556,0.00041714,0.000389758,0.000349658,0.000309858,0.000286414,0.000254996,0.000236535,0.000212499,0.000192539,0.000180958,0.000164217,0.000153759
4600,341.883,160.114,72.8302,31.6697,13.2532,5.20722,1.924,0.683571,0.280255,0.132867,0.0722304,0.0408501,0.0263502,0.0179631,0.0124961,0.00954793,0.00717679,0.00572734,0.00463585,0.00377107,0.00309656,0.00259254,0.00223352,0.00188807,0.0015838,0.00141545,0.00122593,0.00106541,0.000933962,0.00081496,0.000725679,0.00065194,0.000596442,0.000543703,0.000467779,0.000417293,0.000388547,0.000348186,0.00031026,0.000286983,0.000255099,0.000236375,0.000212641,0.000192438,0.000180609,0.00016381,0.000153502
4700,341.684,159.823,72.7982,31.6759,13.2945,5.21015,1.92628,0.683444,0.28061,0.132874,0.072135,0.0408022,0.0263797,0.0179286,0.0125315,0.00953537,0.00719359,0.00572373,0.00465,0.00377722,0.00310194,0.00258811,0.00223729,0.00188894,0.00159212,0.00141373,0.00122417,0.00106603,0.000935687,0.000816286,0.000726883,0.000651295,0.000595297,0.000543694,0.000467078,0.000416822,0.000387022,0.000347224,0.000309767,0.000286254,0.000255529,0.000236074,0.000212622,0.000192452,0.000180577,0.000163563,0.000153355
4800,341.393,160.155,72.7132,31.6772,13.2535,5.21265,1.92741,0.683849,0.281008,0.132591,0.071973,0.0407478,0.0263784,0.0179371,0.012536,0.00952518,0.00721281,0.00572274,0.00464281,0.0037728,0.00309139,0.00258351,0.00224071,0.00188712,0.00158657,0.0014179,0.00122556,0.0010652,0.000933588,0.000815934,0.000727258,0.00064972,0.000594356,0.000542576,0.000467711,0.000418225,0.000385676,0.000348314,0.000310232,0.000287203,0.000255643,0.000236042,0.000212572,0.000193204,0.000180655,0.00016332,0.000153016
4900,340,160.737,72.7706,31.5953,13.2898,5.21499,1.92857,0.684561,0.279267,0.132029,0.0720523,0.0408056,0.026356,0.0179416,0.0125265,0.00952324,0.00720483,0.005728,0.00463863,0.00376998,0.00309194,0.00258374,0.00223876,0.00188689,0.00158809,0.00141227,0.0012227,0.00106783,0.000933491,0.000815288,0.000727869,0.000648847,0.000593483,0.000541262,0.000467782,0.000417181,0.000385127,0.000348054,0.000311334,0.000286306,0.000255684,0.000235111,0.000212538,0.00019337,0.000180753,0.000163516,0.000152574
5000,339.361,160.771,72.6768,31.7052,13.3316,5.23496,1.92812,0.685208,0.279401,0.131706,0.0719201,0.0407946,0.0263547,0.0179442,0.0125253,0.0095035,0.00722008,0.00571982,0.00462437,0.00376571,0.00308833,0.00258284,0.00223414,0.0018926,0.00158733,0.00140983,0.00121767,0.0010681,0.000933308,0.000815486,0.000728171,0.000648255,0.000592322,0.000540774,0.000468571,0.000416161,0.000384948,0.000348531,0.000311146,0.000286655,0.000255907,0.000235294,0.000213096,0.000193183,0.000180398,0.000164353,0.000152524
