timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
1100,293.7,136.285,61.2532,25.4675,10.4613,4.45683,1.72161,0.622175,0.246119,0.117938,0.0617723,0.0353371,0.021791,0.0144533,0.0104541,0.00792491,0.00571753,0.00438456,0.00367329,0.00291273,0.00239515,0.00196296,0.00173742,0.0014631,0.00120504,0.00105016,0.000910081,0.00077216,0.000692984,0.000606532,0.000531601,0.000465446,0.00043644,0.000383029,0.000333654,0.000301546,0.000273547,0.000253654,0.00022234,0.000203381,0.000186236,0.000171467,0.000152041,0.00014243,0.000132276,0.000119531,0.000107065
1200,290.044,136.448,61.1067,25.6636,10.429,4.44176,1.7,0.623413,0.250005,0.118745,0.062487,0.0351708,0.0218143,0.014228,0.0104595,0.00786859,0.00571023,0.00443912,0.00365032,0.0028971,0.00237789,0.0019652,0.00173469,0.00146234,0.00120557,0.00105946,0.000908425,0.000789445,0.000691601,0.000607141,0.0005409,0.000469989,0.000433295,0.000381172,0.000336622,0.000300577,0.000270984,0.00025063,0.000221874,0.000204708,0.000183824,0.000172447,0.000152556,0.000142522,0.00013201,0.000120447,0.000107276
1300,288.652,134.953,61.399,25.317,10.4752,4.41524,1.6904,0.619036,0.249537,0.117566,0.0620519,0.0350139,0.0216225,0.0143006,0.0103296,0.0078261,0.00570253,0.00445108,0.00363711,0.00289837,0.00237407,0.00194559,0.00173926,0.00146364,0.0012102,0.0010608,0.000912496,0.000800861,0.000697776,0.000607231,0.000538165,0.000470503,0.000435947,0.000385401,0.000342881,0.000300916,0.000269769,0.000249334,0.000220002,0.000205208,0.000184193,0.000171898,0.000151943,0.000142315,0.000131454,0.000119363,0.000107039
1400,288.607,133.565,60.7006,25.049,10.3952,4.39204,1.6959,0.614332,0.251187,0.117672,0.0616996,0.0352385,0.0217468,0.014103,0.0102344,0.0078673,0.00568657,0.00448355,0.00366928,0.00292191,0.00236954,0.00196483,0.00171826,0.00145995,0.00120964,0.00106282,0.000908179,0.000800863,0.00069917,0.000602909,0.000536479,0.000468032,0.000438971,0.000386988,0.000341719,0.00029961,0.000270635,0.000251044,0.000217405,0.000204563,0.000184851,0.000170942,0.00015292,0.000142269,0.000132534,0.000120625,0.000106003
1500,288.174,132.848,60.3207,24.9997,10.4922,4.36799,1.69708,0.613655,0.250611,0.117749,0.0619538,0.0352032,0.0216547,0.0142908,0.0102498,0.00779261,0.00570094,0.00452687,0.00367721,0.00294413,0.00236434,0.00197183,0.00172345,0.00145894,0.00120669,0.00106065,0.000914938,0.000802098,0.000696972,0.000605069,0.00053717,0.000468737,0.000435676,0.00038603,0.000343594,0.000300999,0.00027024,0.000250028,0.000218668,0.000202268,0.000184661,0.000169318,0.000153479,0.000141423,0.000131059,0.000120939,0.000105845
1600,290.98,132.953,60.0253,25.2686,10.5253,4.35206,1.69418,0.614772,0.250447,0.118101,0.0615907,0.0352488,0.0216202,0.0142492,0.0101644,0.00775329,0.00569705,0.00450394,0.00368676,0.00292598,0.00236,0.00197914,0.00170451,0.0014549,0.00120424,0.00105053,0.000909508,0.000803507,0.000698245,0.000598774,0.000528905,0.000467494,0.000436223,0.000385004,0.000341309,0.000301946,0.000271467,0.000247377,0.0002183,0.000199581,0.000185423,0.000168392,0.000153428,0.000141313,0.000130672,0.000120112,0.000105095
1700,288.926,133.13,60.2588,25.3355,10.4656,4.30112,1.68447,0.609685,0.248528,0.11743,0.0613424,0.0350015,0.0216011,0.0143334,0.0102209,0.00778581,0.0057309,0.00453543,0.00368172,0.00291539,0.00237191,0.00199018,0.001718,0.00145407,0.00120045,0.00106051,0.000902247,0.000804746,0.000698967,0.000602774,0.000527324,0.000462615,0.000436408,0.000387279,0.000340127,0.000305834,0.000272228,0.000245794,0.000218985,0.000200005,0.000186793,0.000168003,0.000153342,0.000139603,0.000131042,0.000120443,0.000104581
1800,289.162,132.591,60.1631,25.3303,10.3992,4.30383,1.68544,0.614053,0.248363,0.11752,0.0612465,0.0349583,0.0216755,0.0142292,0.0101354,0.00777877,0.00573517,0.00450191,0.00369453,0.0029215,0.00239896,0.00198735,0.00171637,0.00145419,0.0012027,0.00105512,0.000902229,0.000793855,0.000695201,0.000601744,0.000528167,0.000463544,0.000435189,0.000384496,0.000335539,0.000303743,0.000272212,0.000247212,0.000219137,0.000200393,0.000186085,0.000167489,0.000152302,0.000138394,0.000130581,0.000120235,0.000103763
1900,287.226,133.258,59.7403,25.2076,10.3929,4.27965,1.68499,0.613189,0.250454,0.117053,0.0612592,0.0347867,0.0217816,0.014275,0.0101184,0.007795,0.00572166,0.00451163,0.00370613,0.00290623,0.00241659,0.00198828,0.0017215,0.00144757,0.0012031,0.00105079,0.000907135,0.000792294,0.000701392,0.000601372,0.000525363,0.000462894,0.000438055,0.000390388,0.000335994,0.000303516,0.000274515,0.000246076,0.000219814,0.000201873,0.000186874,0.000167444,0.000153146,0.000137389,0.000130948,0.000120612,0.000104716
2000,287.422,133.447,59.6538,25.256,10.4599,4.24136,1.68989,0.612629,0.252212,0.115707,0.0610995,0.034892,0.0216677,0.014334,0.0100844,0.00778356,0.00564339,0.00451329,0.00370506,0.00291008,0.00238139,0.00197671,0.00172084,0.00143945,0.00120044,0.00105463,0.000915812,0.00079129,0.00069395,0.000600587,0.00053172,0.000468616,0.000438705,0.000392537,0.000338909,0.000304918,0.000276467,0.000248084,0.000218124,0.000202417,0.000186586,0.000168167,0.000153665,0.000137165,0.000131838,0.000120064,0.000105413
