timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
1000,6584.67,3139.59,1422.6,619.783,261.025,104.091,38.7793,14.5367,5.62323,2.64573,1.42777,0.818111,0.511612,0.339589,0.244452,0.180102,0.137203,0.106702,0.0869173,0.069835,0.0582199,0.0482543,0.0404802,0.0353135,0.0302317,0.0259062,0.0228311,0.0197519,0.0174238,0.0152743,0.0134887,0.01211,0.0106656,0.00960796,0.00864293,0.00772903,0.00690777,0.00627444,0.00570665,0.00512818,0.00470625,0.00430695,0.00390557,0.0035925,0.0032497,0.00297594,0.00272352
1100,6573.91,3139.37,1423.74,623.505,262.579,104.819,38.8882,14.4475,5.62201,2.64107,1.42391,0.820511,0.511697,0.34067,0.245599,0.180795,0.137637,0.106912,0.0867058,0.0698163,0.0585579,0.0486474,0.0404855,0.0352298,0.0300893,0.0259177,0.0228469,0.0196133,0.0174123,0.015277,0.0135597,0.0121258,0.0106092,0.00960354,0.00861515,0.00768403,0.00691763,0.00623628,0.00568088,0.00514876,0.00468831,0.00428927,0.00389096,0.0035724,0.00324668,0.00296893,0.00274717
1200,6533.39,3121.59,1432.39,621.751,261.929,104.03,38.8956,14.4402,5.61785,2.64255,1.4315,0.821497,0.510311,0.339958,0.245065,0.181004,0.137466,0.106979,0.0865542,0.0698501,0.0582088,0.0485631,0.0405171,0.0351166,0.0300332,0.0258696,0.0227538,0.0196084,0.0174609,0.0152511,0.0134926,0.0121428,0.0106299,0.0096097,0.00854104,0.00764258,0.00690419,0.00622613,0.00568857,0.00513251,0.00467007,0.00428672,0.00388584,0.00355658,0.00322943,0.00297544,0.00274264
1300,6511.55,3102.84,1433.18,620.013,263.789,104.374,38.9322,14.302,5.6153,2.62979,1.42997,0.818943,0.509035,0.340346,0.244262,0.180998,0.136874,0.10678,0.0864085,0.0702578,0.0582096,0.0485726,0.0405877,0.0351406,0.029843,0.0258756,0.0226196,0.0194805,0.0173124,0.0152802,0.0133953,0.0120823,0.0106194,0.00957271,0.00852633,0.00761533,0.00690935,0.00623787,0.00565525,0.00515864,0.00465473,0.00428076,0.00388015,0.00354918,0.00324037,0.00298056,0.00273283
1400,6511.34,3102.08,1430.25,619.454,263.057,103.993,39.0085,14.3551,5.61648,2.63376,1.43225,0.823549,0.509701,0.339235,0.245248,0.180582,0.137051,0.106645,0.0868164,0.0701599,0.0579698,0.0485564,0.0406995,0.0350104,0.0299459,0.0259557,0.0226373,0.0195114,0.0173505,0.0153797,0.0134061,0.0120897,0.0106382,0.00959837,0.00856651,0.00765485,0.00689654,0.00628222,0.00564531,0.00515472,0.00467479,0.00425894,0.00388365,0.00356751,0.00324009,0.00298114,0.00273785
1500,6506.89,3100.17,1423.7,618.687,262.076,104.164,38.9693,14.2999,5.61336,2.63947,1.43324,0.821734,0.509934,0.339198,0.24379,0.180538,0.136289,0.107237,0.08677,0.0700377,0.0578246,0.0485046,0.0406304,0.0350022,0.0299794,0.0261223,0.0226509,0.0195003,0.0173829,0.0153604,0.0133853,0.0120633,0.010633,0.00956955,0.00853403,0.00765144,0.00689807,0.00626269,0.00562813,0.00514261,0.00468535,0.00426264,0.00387172,0.00356104,0.00323181,0.00298074,0.00272774
1600,6471.45,3099.88,1423.78,618.938,262.021,104.392,38.8658,14.3363,5.62276,2.64664,1.43303,0.819672,0.509717,0.341539,0.244082,0.180251,0.136726,0.10713,0.0870428,0.0703813,0.0580821,0.0485245,0.0407119,0.0350263,0.0300216,0.0259748,0.022647,0.0195447,0.0173449,0.0152929,0.0134435,0.012058,0.0106389,0.00958329,0.00850978,0.0076464,0.00692584,0.00627448,0.00562417,0.00515965,0.00467935,0.00424456,0.0038715,0.0035612,0.00322719,0.00298655,0.00272414
1700,6460.21,3096.17,1423,618.212,262.576,104.592,38.9725,14.3665,5.61329,2.65429,1.43184,0.818881,0.509074,0.341949,0.244155,0.180623,0.137044,0.107417,0.0868567,0.0706611,0.057973,0.0483322,0.0407395,0.0349295,0.0302229,0.0259277,0.0226588,0.0195645,0.0172756,0.015308,0.0134416,0.0120536,0.0106329,0.00957146,0.00854235,0.00769703,0.00693901,0.00625657,0.0056382,0.00515776,0.00468168,0.00423126,0.00388583,0.00355823,0.00323881,0.00299044,0.00272263
1800,6453.09,3079.99,1426.18,617.142,261.029,104.896,39.0275,14.3783,5.60777,2.66309,1.42759,0.818305,0.507662,0.341345,0.244821,0.179645,0.136739,0.107533,0.0865874,0.0702864,0.0578268,0.0481456,0.0407968,0.0348529,0.0299964,0.0258476,0.0225678,0.0194814,0.0172788,0.0152561,0.0134679,0.0120312,0.0106241,0.00960707,0.00853456,0.00769921,0.00694547,0.00628095,0.00563903,0.00515679,0.00470528,0.00424754,0.0038875,0.00355544,0.0032356,0.00298522,0.00273367
1900,6466.44,3081.93,1421.67,616.921,259.312,105.001,39.1174,14.3271,5.6355,2.66881,1.4284,0.822003,0.506931,0.340441,0.243779,0.180061,0.136647,0.107048,0.0865105,0.0701993,0.0578073,0.0484235,0.0408504,0.0347436,0.0300713,0.0259209,0.0225414,0.0194912,0.0173555,0.0153288,0.0135124,0.0120466,0.0106354,0.00959469,0.00855254,0.007686,0.00693212,0.00628803,0.00564308,0.00515506,0.00471223,0.00424729,0.00388927,0.00355717,0.00324131,0.00298073,0.00272946
2000,6437.63,3058.24,1421.37,616.24,259.416,105.087,39.0432,14.3761,5.63542,2.65623,1.4306,0.821236,0.507126,0.34157,0.244158,0.179979,0.136724,0.10762,0.0866249,0.0705662,0.0578949,0.0486192,0.0408596,0.0348437,0.0301699,0.0259911,0.0225414,0.0196043,0.0173617,0.0153158,0.0135032,0.0120798,0.0106239,0.00958611,0.00855659,0.00770156,0.00696002,0.00629096,0.0056502,0.00515982,0.00471951,0.00427036,0.0038836,0.00357056,0.00323594,0.0029807,0.00273823
2100,6406.29,3044.62,1417.45,616.604,258.681,105.075,38.9965,14.3929,5.63886,2.65482,1.42827,0.820115,0.508516,0.342439,0.244685,0.1799,0.136772,0.107526,0.0869514,0.0707318,0.0580627,0.0485625,0.0407884,0.0349401,0.0301381,0.0259927,0.0225993,0.0195765,0.017388,0.0152738,0.0134686,0.012058,0.0105641,0.00956616,0.00851499,0.00767251,0.00693936,0.00629345,0.00563845,0.00515284,0.00472994,0.00426052,0.00387712,0.00357706,0.00323005,0.00298257,0.00273547
2200,6383.39,3042.43,1410.47,614.769,259.066,105.072,38.9892,14.3716,5.63884,2.65588,1.43187,0.821809,0.509314,0.341313,0.24365,0.17986,0.137255,0.107582,0.0866923,0.0706345,0.0580649,0.0483909,0.0408025,0.0347954,0.0301678,0.0259364,0.0225826,0.019543,0.0173807,0.0152561,0.0134384,0.012068,0.0105834,0.00957164,0.00851802,0.00766557,0.00693728,0.00627668,0.00563311,0.0051502,0.0047313,0.00424087,0.00388123,0.00356684,0.00323097,0.00297186,0.00272719
2300,6368.39,3031.36,1404.43,614.461,259.61,105.283,39.0177,14.3399,5.63238,2.65071,1.43388,0.81909,0.507092,0.340057,0.243575,0.179657,0.136765,0.107363,0.0863927,0.0706848,0.0581121,0.0481328,0.0406605,0.0347814,0.0300886,0.025915,0.0225523,0.0195364,0.0173469,0.0152626,0.0134598,0.0120745,0.0105615,0.00957497,0.00852664,0.00769399,0.0069614,0.00627173,0.00563945,0.00515665,0.0047148,0.00425157,0.00388549,0.0035651,0.00323247,0.00295948,0.00271971
2400,6363.78,3025.12,1398.21,611.888,259.799,105.297,38.967,14.3854,5.6294,2.65315,1.42954,0.817588,0.506218,0.339266,0.243808,0.178986,0.136972,0.107025,0.0862686,0.0705723,0.058248,0.0480767,0.0405749,0.0347754,0.0299984,0.0259449,0.022564,0.0195935,0.0173874,0.0152871,0.0134385,0.0120474,0.0105685,0.00956706,0.00852448,0.00769304,0.00695142,0.006272,0.00562785,0.00516612,0.00472871,0.00426812,0.0038851,0.00356234,0.00322622,0.00295992,0.0027224
2500,6347.49,3016.12,1391.93,610.298,259.027,105.188,39.0347,14.3347,5.63904,2.64939,1.43054,0.816854,0.507216,0.339904,0.244209,0.178775,0.136745,0.106628,0.0860906,0.0705195,0.0581809,0.0478921,0.0405137,0.0347032,0.0299846,0.0259375,0.0225767,0.0195845,0.0173401,0.0152273,0.0134565,0.0120203,0.0106078,0.00960551,0.00855058,0.00769566,0.0069582,0.00629304,0.00564951,0.00517372,0.00472402,0.00427064,0.00389169,0.00356425,0.00323142,0.00296155,0.00272551
2600,6338.27,3006.13,1387.19,611.112,258.204,105.303,39.052,14.3337,5.64276,2.65346,1.42931,0.818074,0.507178,0.340467,0.243762,0.179069,0.136764,0.106927,0.0862671,0.0704267,0.058168,0.0479636,0.0406465,0.0346296,0.030054,0.0259886,0.0225476,0.0195973,0.0173176,0.0152692,0.0134819,0.0120243,0.0106525,0.00963175,0.00859192,0.00772414,0.00698089,0.006293,0.00565096,0.00518981,0.0047098,0.00427144,0.00389721,0.00356693,0.00323992,0.00296772,0.00272932
2700,6311.07,3010.49,1386.44,610.083,258.213,104.946,38.9818,14.3161,5.63079,2.64832,1.4296,0.820286,0.508191,0.339995,0.243724,0.179061,0.137013,0.10706,0.0862043,0.0705235,0.0581128,0.0481235,0.0406461,0.0346704,0.029998,0.0260173,0.0225545,0.0195936,0.0173104,0.0152561,0.0134723,0.0120388,0.01064,0.00963012,0.00860704,0.00772535,0.00699659,0.00629235,0.00564718,0.00518701,0.00470684,0.00426964,0.00389204,0.0035682,0.00324532,0.00297449,0.00273429
2800,6281.55,3004.05,1383.89,608.683,257.769,104.951,39.0137,14.3144,5.62635,2.65404,1.42719,0.818639,0.508432,0.340119,0.243565,0.179191,0.136917,0.107102,0.0861215,0.0707385,0.0581595,0.0481938,0.0406551,0.0345561,0.0300284,0.0260143,0.0225433,0.0196437,0.0172992,0.0152773,0.0134957,0.0120478,0.0106288,0.00963982,0.00860536,0.00773565,0.00697465,0.00631146,0.00566373,0.00519096,0.00472531,0.00428404,0.00391036,0.00357241,0.00325416,0.0029797,0.00273873
2900,6270.64,2994.95,1380.94,607.909,256.808,104.718,39.0185,14.2911,5.61479,2.65105,1.42792,0.817977,0.507735,0.340478,0.243737,0.179595,0.137196,0.107319,0.0862818,0.0704726,0.0580142,0.0482072,0.0406609,0.0346201,0.0299753,0.0259745,0.022612,0.0196678,0.0172637,0.0152546,0.013478,0.0120612,0.0106178,0.00962272,0.00857036,0.00771735,0.00696937,0.00629106,0.00567118,0.00517973,0.00473278,0.00428142,0.00391794,0.00357524,0.0032478,0.00298081,0.002738
3000,6246.72,2990.36,1377.35,604.51,256.185,104.493,39.0515,14.2989,5.62464,2.64702,1.42886,0.817998,0.507808,0.340952,0.243814,0.179919,0.13719,0.107562,0.0861707,0.0705345,0.0581112,0.0482677,0.0406273,0.0346514,0.0299663,0.0260417,0.0226406,0.0196942,0.0172956,0.0152831,0.013451,0.0120227,0.0106309,0.00961889,0.00854781,0.00771633,0.00696974,0.00629473,0.00566775,0.0051786,0.00473226,0.00427341,0.00390504,0.00357019,0.00324159,0.00298761,0.00273732
3100,6233.06,2981.63,1374.38,604.392,255.504,104.451,39.0888,14.3059,5.6338,2.65186,1.42611,0.819011,0.507884,0.341118,0.24359,0.18008,0.137031,0.107574,0.0860726,0.070467,0.0579201,0.0481517,0.0406107,0.03461,0.0299347,0.0259503,0.0225661,0.0196536,0.0172355,0.0152575,0.0134751,0.0120084,0.0106386,0.00960806,0.00854283,0.00771188,0.00695347,0.00627862,0.00567203,0.00516803,0.00471807,0.00426973,0.0039058,0.00358002,0.00323796,0.00298997,0.00273599
