# Altitude_km Temperature_K Density_kg_m3 Pressure_Pa Pressure_Torr Orbital_Velocity_m_s Number_Density_per_m3 n_N2 n_O2 n_O n_He n_Ar n_N
1.311800e+02 5.547001e+02 4.971617e-09 7.916139e-04 5.937609e-06 7.825381e+03 1.033646e+17 8.353786e+16 9.773566e+15 2.048663e+16 1.190687e+13 3.292946e+14 5.617126e+12
1.316400e+02 5.613062e+02 4.788892e-09 7.716004e-04 5.787495e-06 7.825105e+03 9.956560e+16 8.042295e+16 9.325058e+15 1.999820e+16 1.167690e+13 3.138647e+14 5.830457e+12
1.321000e+02 5.678305e+02 4.615663e-09 7.523333e-04 5.642979e-06 7.824828e+03 9.596398e+16 7.747003e+16 8.903043e+15 1.952828e+16 1.145540e+13 2.993599e+14 6.050161e+12
1.325600e+02 5.742734e+02 4.451314e-09 7.337778e-04 5.503801e-06 7.824552e+03 9.254704e+16 7.466873e+16 8.505567e+15 1.907593e+16 1.124201e+13 2.857137e+14 6.276257e+12
1.330200e+02 5.806370e+02 4.295210e-09 7.158906e-04 5.369635e-06 7.824275e+03 8.930147e+16 7.200794e+16 8.130855e+15 1.864030e+16 1.103623e+13 2.728631e+14 6.508863e+12
1.334800e+02 5.869214e+02 4.146846e-09 6.986430e-04 5.240268e-06 7.823999e+03 8.621684e+16 6.947930e+16 7.777303e+15 1.822052e+16 1.083775e+13 2.607495e+14 6.748012e+12
1.339400e+02 5.931283e+02 4.005700e-09 6.820004e-04 5.115437e-06 7.823723e+03 8.328229e+16 6.707381e+16 7.443447e+15 1.781572e+16 1.064609e+13 2.493194e+14 6.993794e+12
1.344000e+02 5.992579e+02 3.871337e-09 6.659357e-04 4.994942e-06 7.823446e+03 8.048876e+16 6.478410e+16 7.127933e+15 1.742519e+16 1.046100e+13 2.385281e+14 7.246249e+12
1.348600e+02 6.053118e+02 3.743321e-09 6.504198e-04 4.878563e-06 7.823170e+03 7.782719e+16 6.260267e+16 6.829497e+15 1.704831e+16 1.028212e+13 2.283296e+14 7.505474e+12
1.353200e+02 6.112908e+02 3.621266e-09 6.354272e-04 4.766109e-06 7.822894e+03 7.528954e+16 6.052296e+16 6.547035e+15 1.668438e+16 1.010916e+13 2.186832e+14 7.771493e+12
1.357800e+02 6.171956e+02 3.504821e-09 6.209351e-04 4.657409e-06 7.822618e+03 7.286855e+16 5.853902e+16 6.279455e+15 1.633286e+16 9.941843e+12 2.095536e+14 8.044348e+12
1.362400e+02 6.230274e+02 3.393631e-09 6.069170e-04 4.552264e-06 7.822341e+03 7.055679e+16 5.664468e+16 6.025860e+15 1.599306e+16 9.779894e+12 2.009053e+14 8.324108e+12
1.367000e+02 6.287867e+02 3.287402e-09 5.933538e-04 4.450531e-06 7.822065e+03 6.834820e+16 5.483511e+16 5.785247e+15 1.566453e+16 9.623108e+12 1.927073e+14 8.610794e+12
1.371600e+02 6.344751e+02 3.185847e-09 5.802258e-04 4.352064e-06 7.821789e+03 6.623678e+16 5.310528e+16 5.556897e+15 1.534668e+16 9.471156e+12 1.849302e+14 8.904475e+12
1.376200e+02 6.400930e+02 3.088687e-09 5.675112e-04 4.256696e-06 7.821513e+03 6.421672e+16 5.145042e+16 5.340003e+15 1.503906e+16 9.323913e+12 1.775481e+14 9.205133e+12
1.380800e+02 6.456413e+02 2.995682e-09 5.551938e-04 4.164307e-06 7.821237e+03 6.228306e+16 4.986641e+16 5.133913e+15 1.474129e+16 9.181129e+12 1.705351e+14 9.512873e+12
1.385400e+02 6.511208e+02 2.906615e-09 5.432586e-04 4.074785e-06 7.820961e+03 6.043126e+16 4.834962e+16 4.937943e+15 1.445289e+16 9.042636e+12 1.638704e+14 9.827622e+12
1.390000e+02 6.565330e+02 2.821243e-09 5.316852e-04 3.987978e-06 7.820685e+03 5.865631e+16 4.689587e+16 4.751493e+15 1.417340e+16 8.908204e+12 1.575308e+14 1.014946e+13
1.394600e+02 6.618779e+02 2.739387e-09 5.204618e-04 3.903795e-06 7.820409e+03 5.695445e+16 4.550204e+16 4.573991e+15 1.390263e+16 8.777709e+12 1.514979e+14 1.047837e+13
1.399200e+02 6.671567e+02 2.660857e-09 5.095736e-04 3.822126e-06 7.820133e+03 5.532173e+16 4.416498e+16 4.404920e+15 1.364006e+16 8.650959e+12 1.457522e+14 1.081433e+13
1.403800e+02 6.723704e+02 2.585457e-09 4.990033e-04 3.742843e-06 7.819857e+03 5.375410e+16 4.288125e+16 4.243778e+15 1.338539e+16 8.527822e+12 1.402784e+14 1.115741e+13
1.408400e+02 6.775195e+02 2.513049e-09 4.887427e-04 3.665881e-06 7.819581e+03 5.224866e+16 4.164861e+16 4.090119e+15 1.313827e+16 8.408115e+12 1.350600e+14 1.150751e+13
1.413000e+02 6.826050e+02 2.443460e-09 4.787759e-04 3.591124e-06 7.819305e+03 5.080185e+16 4.046398e+16 3.943504e+15 1.289850e+16 8.291749e+12 1.300826e+14 1.186470e+13
1.417600e+02 6.876274e+02 2.376563e-09 4.690942e-04 3.518506e-06 7.819029e+03 4.941100e+16 3.932530e+16 3.803562e+15 1.266569e+16 8.178557e+12 1.253363e+14 1.222886e+13
1.422200e+02 6.925881e+02 2.312208e-09 4.596841e-04 3.447924e-06 7.818754e+03 4.807298e+16 3.822992e+16 3.669893e+15 1.243961e+16 8.068413e+12 1.208066e+14 1.260002e+13
1.426800e+02 6.974874e+02 2.250284e-09 4.505379e-04 3.379321e-06 7.818478e+03 4.678554e+16 3.717606e+16 3.542170e+15 1.221998e+16 7.961212e+12 1.164817e+14 1.297817e+13
1.431400e+02 7.023261e+02 2.190660e-09 4.416429e-04 3.312603e-06 7.818202e+03 4.554589e+16 3.616140e+16 3.420062e+15 1.200653e+16 7.856829e+12 1.123505e+14 1.336316e+13
1.436000e+02 7.071051e+02 2.133230e-09 4.329914e-04 3.247712e-06 7.817926e+03 4.435188e+16 3.518416e+16 3.303278e+15 1.179905e+16 7.755178e+12 1.084016e+14 1.375485e+13
1.440600e+02 7.118251e+02 2.077889e-09 4.245738e-04 3.184574e-06 7.817651e+03 4.320128e+16 3.424270e+16 3.191526e+15 1.159703e+16 7.656148e+12 1.046260e+14 1.415284e+13
1.445200e+02 7.164868e+02 2.024527e-09 4.163794e-04 3.123110e-06 7.817375e+03 4.209182e+16 3.333506e+16 3.084529e+15 1.140035e+16 7.559618e+12 1.010136e+14 1.455710e+13
1.449800e+02 7.210907e+02 1.973062e-09 4.084022e-04 3.063277e-06 7.817099e+03 4.102182e+16 3.245991e+16 2.982087e+15 1.120871e+16 7.465547e+12 9.755633e+13 1.496748e+13
1.454400e+02 7.256380e+02 1.923391e-09 4.006316e-04 3.004992e-06 7.816824e+03 3.998912e+16 3.161547e+16 2.883906e+15 1.102194e+16 7.373818e+12 9.424589e+13 1.538384e+13
1.459000e+02 7.301290e+02 1.875447e-09 3.930628e-04 2.948222e-06 7.816548e+03 3.899232e+16 3.080057e+16 2.789805e+15 1.083991e+16 7.284354e+12 9.107435e+13 1.580614e+13
1.463600e+02 7.345648e+02 1.829149e-09 3.856885e-04 2.892909e-06 7.816272e+03 3.802973e+16 3.001385e+16 2.699572e+15 1.066242e+16 7.197051e+12 8.803529e+13 1.623415e+13
1.468200e+02 7.389458e+02 1.784421e-09 3.785014e-04 2.839001e-06 7.815997e+03 3.709980e+16 2.925403e+16 2.613006e+15 1.048932e+16 7.111865e+12 8.512100e+13 1.666778e+13
1.472800e+02 7.432726e+02 1.741191e-09 3.714942e-04 2.786443e-06 7.815721e+03 3.620100e+16 2.851979e+16 2.529924e+15 1.032049e+16 7.028728e+12 8.232590e+13 1.710678e+13
1.477400e+02 7.475461e+02 1.699399e-09 3.646624e-04 2.735200e-06 7.815446e+03 3.533212e+16 2.781019e+16 2.450161e+15 1.015577e+16 6.947546e+12 7.964402e+13 1.755109e+13
1.482000e+02 7.517668e+02 1.658979e-09 3.579989e-04 2.685220e-06 7.815171e+03 3.449175e+16 2.712404e+16 2.373565e+15 9.995000e+15 6.868270e+12 7.706919e+13 1.800051e+13
1.486600e+02 7.559355e+02 1.619881e-09 3.515001e-04 2.636475e-06 7.814895e+03 3.367886e+16 2.646050e+16 2.299971e+15 9.838142e+15 6.790814e+12 7.459705e+13 1.845480e+13
1.491200e+02 7.600528e+02 1.582039e-09 3.451584e-04 2.588908e-06 7.814620e+03 3.289209e+16 2.581847e+16 2.229234e+15 9.684917e+15 6.715157e+12 7.222174e+13 1.891383e+13
1.495800e+02 7.641194e+02 1.545402e-09 3.389693e-04 2.542486e-06 7.814344e+03 3.213038e+16 2.519704e+16 2.161226e+15 9.535317e+15 6.641221e+12 6.993889e+13 1.937737e+13
1.500400e+02 7.681357e+02 1.509924e-09 3.329283e-04 2.497174e-06 7.814069e+03 3.139275e+16 2.459540e+16 2.095825e+15 9.389231e+15 6.568951e+12 6.774464e+13 1.984531e+13
1.505000e+02 7.721027e+02 1.475558e-09 3.270309e-04 2.452940e-06 7.813794e+03 3.067824e+16 2.401279e+16 2.032891e+15 9.246511e+15 6.498272e+12 6.563448e+13 2.031726e+13
1.509600e+02 7.760206e+02 1.442253e-09 3.212715e-04 2.409741e-06 7.813518e+03 2.998580e+16 2.344832e+16 1.972332e+15 9.107052e+15 6.429174e+12 6.360399e+13 2.079313e+13
1.514200e+02 7.798903e+02 1.409977e-09 3.156481e-04 2.367562e-06 7.813243e+03 2.931476e+16 2.290147e+16 1.914029e+15 8.970754e+15 6.361574e+12 6.165041e+13 2.127260e+13
1.518800e+02 7.837124e+02 1.378675e-09 3.101531e-04 2.326346e-06 7.812968e+03 2.866396e+16 2.237125e+16 1.857877e+15 8.837519e+15 6.295450e+12 5.976968e+13 2.175550e+13
1.523400e+02 7.874872e+02 1.348320e-09 3.047854e-04 2.286084e-06 7.812693e+03 2.803285e+16 2.185722e+16 1.803792e+15 8.707260e+15 6.230760e+12 5.795825e+13 2.224161e+13
1.528000e+02 7.912157e+02 1.318868e-09 2.995392e-04 2.246735e-06 7.812418e+03 2.742051e+16 2.135862e+16 1.751665e+15 8.579881e+15 6.167439e+12 5.621360e+13 2.273064e+13
1.532600e+02 7.948982e+02 1.290290e-09 2.944126e-04 2.208282e-06 7.812143e+03 2.682635e+16 2.087498e+16 1.701427e+15 8.455300e+15 6.105459e+12 5.453248e+13 2.322226e+13
1.537200e+02 7.985354e+02 1.262548e-09 2.894006e-04 2.170689e-06 7.811867e+03 2.624956e+16 2.040559e+16 1.652986e+15 8.333435e+15 6.044782e+12 5.291204e+13 2.371632e+13
1.541800e+02 8.021276e+02 1.235614e-09 2.845011e-04 2.133939e-06 7.811592e+03 2.568959e+16 1.995004e+16 1.606268e+15 8.214208e+15 5.985374e+12 5.134977e+13 2.421246e+13
1.546400e+02 8.056758e+02 1.209452e-09 2.797091e-04 2.097996e-06 7.811317e+03 2.514565e+16 1.950768e+16 1.561190e+15 8.097507e+15 5.927183e+12 4.984323e+13 2.471054e+13
1.551000e+02 8.091804e+02 1.184036e-09 2.750222e-04 2.062842e-06 7.811042e+03 2.461723e+16 1.907805e+16 1.517684e+15 7.983293e+15 5.870191e+12 4.838961e+13 2.521015e+13
1.555600e+02 8.126416e+02 1.159341e-09 2.704379e-04 2.028457e-06 7.810767e+03 2.410379e+16 1.866073e+16 1.475700e+15 7.871499e+15 5.814344e+12 4.698697e+13 2.571101e+13
1.560200e+02 8.160604e+02 1.135339e-09 2.659533e-04 1.994820e-06 7.810492e+03 2.360477e+16 1.825528e+16 1.435165e+15 7.762020e+15 5.759640e+12 4.563323e+13 2.621296e+13
1.564800e+02 8.194370e+02 1.112006e-09 2.615654e-04 1.961907e-06 7.810218e+03 2.311966e+16 1.786123e+16 1.396009e+15 7.654856e+15 5.705997e+12 4.432613e+13 2.671555e+13
1.569400e+02 8.227722e+02 1.089313e-09 2.572705e-04 1.929693e-06 7.809943e+03 2.264785e+16 1.747813e+16 1.358184e+15 7.549852e+15 5.653451e+12 4.306379e+13 2.721859e+13
1.574000e+02 8.260663e+02 1.067244e-09 2.530673e-04 1.898166e-06 7.809668e+03 2.218900e+16 1.710569e+16 1.321633e+15 7.446981e+15 5.601919e+12 4.184433e+13 2.772179e+13
1.578600e+02 8.293198e+02 1.045771e-09 2.489522e-04 1.867300e-06 7.809393e+03 2.174256e+16 1.674342e+16 1.286306e+15 7.346211e+15 5.551406e+12 4.066621e+13 2.822481e+13
1.583200e+02 8.325334e+02 1.024877e-09 2.449238e-04 1.837084e-06 7.809118e+03 2.130816e+16 1.639104e+16 1.252146e+15 7.247486e+15 5.501877e+12 3.952755e+13 2.872738e+13
1.587800e+02 8.357074e+02 1.004541e-09 2.409791e-04 1.807497e-06 7.808843e+03 2.088535e+16 1.604819e+16 1.219122e+15 7.150723e+15 5.453296e+12 3.842697e+13 2.922918e+13
1.592400e+02 8.388425e+02 9.847401e-10 2.371153e-04 1.778516e-06 7.808569e+03 2.047368e+16 1.571448e+16 1.187177e+15 7.055843e+15 5.405637e+12 3.736244e+13 2.972993e+13
1.597000e+02 8.419390e+02 9.654642e-10 2.333320e-04 1.750139e-06 7.808294e+03 2.007291e+16 1.538974e+16 1.156267e+15 6.962850e+15 5.358888e+12 3.633304e+13 3.022935e+13
1.601600e+02 8.449974e+02 9.466885e-10 2.296254e-04 1.722337e-06 7.808019e+03 1.968255e+16 1.507352e+16 1.126356e+15 6.871696e+15 5.313018e+12 3.533744e+13 3.072701e+13
1.606200e+02 8.480182e+02 9.283979e-10 2.259940e-04 1.695099e-06 7.807745e+03 1.930227e+16 1.476560e+16 1.097407e+15 6.782254e+15 5.268003e+12 3.437398e+13 3.122280e+13
1.610800e+02 8.510020e+02 9.105765e-10 2.224357e-04 1.668410e-06 7.807470e+03 1.893175e+16 1.446567e+16 1.069377e+15 6.694582e+15 5.223844e+12 3.344135e+13 3.171639e+13
1.615400e+02 8.539490e+02 8.932101e-10 2.189491e-04 1.642258e-06 7.807195e+03 1.857068e+16 1.417353e+16 1.042236e+15 6.608535e+15 5.180488e+12 3.253868e+13 3.220735e+13
1.620000e+02 8.568599e+02 8.762803e-10 2.155313e-04 1.616622e-06 7.806921e+03 1.821870e+16 1.388884e+16 1.015943e+15 6.524121e+15 5.137928e+12 3.166486e+13 3.269557e+13
1.624600e+02 8.597351e+02 8.597765e-10 2.121816e-04 1.591497e-06 7.806646e+03 1.787557e+16 1.361142e+16 9.904714e+14 6.441298e+15 5.096142e+12 3.081837e+13 3.318060e+13
1.629200e+02 8.625748e+02 8.436837e-10 2.088978e-04 1.566867e-06 7.806372e+03 1.754098e+16 1.334100e+16 9.657961e+14 6.360031e+15 5.055116e+12 2.999873e+13 3.366228e+13
1.633800e+02 8.653798e+02 8.279901e-10 2.056787e-04 1.542722e-06 7.806097e+03 1.721470e+16 1.307742e+16 9.418734e+14 6.280252e+15 5.014818e+12 2.920459e+13 3.414023e+13
1.638400e+02 8.681503e+02 8.126805e-10 2.025220e-04 1.519044e-06 7.805823e+03 1.689639e+16 1.282038e+16 9.186874e+14 6.201951e+15 4.975254e+12 2.843507e+13 3.461424e+13
1.643000e+02 8.708867e+02 7.977424e-10 1.994260e-04 1.495822e-06 7.805548e+03 1.658582e+16 1.256967e+16 8.962019e+14 6.125068e+15 4.936385e+12 2.768920e+13 3.508404e+13
1.647600e+02 8.735896e+02 7.831658e-10 1.963897e-04 1.473048e-06 7.805274e+03 1.628276e+16 1.232513e+16 8.744023e+14 6.049592e+15 4.898197e+12 2.696615e+13 3.554932e+13
1.652200e+02 8.762593e+02 7.689410e-10 1.934119e-04 1.450712e-06 7.805000e+03 1.598701e+16 1.208661e+16 8.532484e+14 5.975467e+15 4.860693e+12 2.626523e+13 3.600977e+13
1.656800e+02 8.788963e+02 7.550532e-10 1.904902e-04 1.428798e-06 7.804725e+03 1.569827e+16 1.185384e+16 8.327306e+14 5.902636e+15 4.823829e+12 2.558558e+13 3.646536e+13
1.661400e+02 8.815009e+02 7.414938e-10 1.876238e-04 1.407298e-06 7.804451e+03 1.541636e+16 1.162666e+16 8.128147e+14 5.831115e+15 4.787610e+12 2.492627e+13 3.691558e+13
1.666000e+02 8.840735e+02 7.282550e-10 1.848117e-04 1.386205e-06 7.804177e+03 1.514111e+16 1.140496e+16 7.934925e+14 5.760853e+15 4.752012e+12 2.428680e+13 3.736036e+13
1.670600e+02 8.866147e+02 7.153251e-10 1.820522e-04 1.365508e-06 7.803902e+03 1.487229e+16 1.118853e+16 7.747288e+14 5.691817e+15 4.717021e+12 2.366631e+13 3.779932e+13
1.675200e+02 8.891246e+02 7.026957e-10 1.793442e-04 1.345196e-06 7.803628e+03 1.460971e+16 1.097723e+16 7.565135e+14 5.623981e+15 4.682624e+12 2.306425e+13 3.823241e+13
1.679800e+02 8.916038e+02 6.903550e-10 1.766859e-04 1.325257e-06 7.803354e+03 1.435313e+16 1.077083e+16 7.388256e+14 5.557337e+15 4.648818e+12 2.247993e+13 3.865920e+13
1.684400e+02 8.940526e+02 6.782993e-10 1.740772e-04 1.305690e-06 7.803080e+03 1.410248e+16 1.056932e+16 7.216420e+14 5.491817e+15 4.615571e+12 2.191274e+13 3.907962e+13
1.689000e+02 8.964712e+02 6.665172e-10 1.715162e-04 1.286481e-06 7.802806e+03 1.385752e+16 1.037247e+16 7.049515e+14 5.427396e+15 4.582891e+12 2.136196e+13 3.949352e+13
1.693600e+02 8.988604e+02 6.549996e-10 1.690016e-04 1.267620e-06 7.802532e+03 1.361806e+16 1.018013e+16 6.887351e+14 5.364069e+15 4.550737e+12 2.082729e+13 3.990046e+13
1.698200e+02 9.012203e+02 6.437403e-10 1.665326e-04 1.249100e-06 7.802258e+03 1.338397e+16 9.992207e+15 6.729722e+14 5.301790e+15 4.519125e+12 2.030789e+13 4.030058e+13
1.702800e+02 9.035511e+02 6.327321e-10 1.641082e-04 1.230916e-06 7.801983e+03 1.315510e+16 9.808548e+15 6.576508e+14 5.240581e+15 4.488028e+12 1.980350e+13 4.069341e+13
1.707400e+02 9.058535e+02 6.219686e-10 1.617276e-04 1.213060e-06 7.801709e+03 1.293132e+16 9.629071e+15 6.427568e+14 5.180373e+15 4.457442e+12 1.931341e+13 4.107878e+13
1.712000e+02 9.081276e+02 6.114417e-10 1.593894e-04 1.195522e-06 7.801435e+03 1.271245e+16 9.453631e+15 6.282764e+14 5.121147e+15 4.427349e+12 1.883737e+13 4.145687e+13
1.716600e+02 9.103740e+02 6.011437e-10 1.570926e-04 1.178294e-06 7.801162e+03 1.249835e+16 9.282083e+15 6.141939e+14 5.062900e+15 4.397747e+12 1.837466e+13 4.182721e+13
1.721200e+02 9.125927e+02 5.910732e-10 1.548374e-04 1.161379e-06 7.800888e+03 1.228897e+16 9.114430e+15 6.004994e+14 5.005594e+15 4.368617e+12 1.792505e+13 4.218967e+13
1.725800e+02 9.147843e+02 5.812153e-10 1.526206e-04 1.144752e-06 7.800614e+03 1.208402e+16 8.950397e+15 5.871737e+14 4.949188e+15 4.339952e+12 1.748794e+13 4.254429e+13
1.730400e+02 9.169490e+02 5.715720e-10 1.504436e-04 1.128423e-06 7.800340e+03 1.188352e+16 8.790026e+15 5.742097e+14 4.893701e+15 4.311749e+12 1.706306e+13 4.289063e+13
1.735000e+02 9.190873e+02 5.621344e-10 1.483045e-04 1.112379e-06 7.800066e+03 1.168731e+16 8.633155e+15 5.615941e+14 4.839112e+15 4.283982e+12 1.664990e+13 4.322890e+13
1.739600e+02 9.211995e+02 5.528962e-10 1.462025e-04 1.096612e-06 7.799792e+03 1.149523e+16 8.479694e+15 5.493141e+14 4.785367e+15 4.256644e+12 1.624819e+13 4.355886e+13
1.744200e+02 9.232858e+02 5.438530e-10 1.441369e-04 1.081119e-06 7.799518e+03 1.130722e+16 8.329555e+15 5.373615e+14 4.732467e+15 4.229750e+12 1.585746e+13 4.388040e+13
1.748800e+02 9.253464e+02 5.349998e-10 1.421070e-04 1.065893e-06 7.799245e+03 1.112315e+16 8.182655e+15 5.257262e+14 4.680394e+15 4.203267e+12 1.547745e+13 4.419346e+13
1.753400e+02 9.273820e+02 5.263307e-10 1.401119e-04 1.050928e-06 7.798971e+03 1.094291e+16 8.038880e+15 5.143968e+14 4.629150e+15 4.177189e+12 1.510779e+13 4.449795e+13
1.758000e+02 9.293926e+02 5.178394e-10 1.381503e-04 1.036216e-06 7.798697e+03 1.076637e+16 7.898151e+15 5.033599e+14 4.578663e+15 4.151506e+12 1.474810e+13 4.479382e+13
1.762600e+02 9.313787e+02 5.095248e-10 1.362226e-04 1.021756e-06 7.798423e+03 1.059350e+16 7.760423e+15 4.926128e+14 4.528971e+15 4.126227e+12 1.439816e+13 4.508086e+13
1.767200e+02 9.333403e+02 5.013793e-10 1.343272e-04 1.007540e-06 7.798150e+03 1.042415e+16 7.625593e+15 4.821431e+14 4.480007e+15 4.101322e+12 1.405757e+13 4.535917e+13
1.771800e+02 9.352781e+02 4.934008e-10 1.324641e-04 9.935649e-07 7.797876e+03 1.025827e+16 7.493587e+15 4.719424e+14 4.431823e+15 4.076798e+12 1.372610e+13 4.562874e+13
1.776400e+02 9.371922e+02 4.855830e-10 1.306320e-04 9.798235e-07 7.797603e+03 1.009573e+16 7.364337e+15 4.620011e+14 4.384337e+15 4.052649e+12 1.340344e+13 4.588937e+13
1.781000e+02 9.390828e+02 4.779233e-10 1.288308e-04 9.663130e-07 7.797329e+03 9.936478e+15 7.237775e+15 4.523135e+14 4.337570e+15 4.028853e+12 1.308936e+13 4.614103e+13
1.785600e+02 9.409504e+02 4.704160e-10 1.270593e-04 9.530254e-07 7.797056e+03 9.780393e+15 7.113809e+15 4.428721e+14 4.291489e+15 4.005402e+12 1.278355e+13 4.638390e+13
1.790200e+02 9.427951e+02 4.630590e-10 1.253173e-04 9.399599e-07 7.796782e+03 9.627433e+15 6.992403e+15 4.336648e+14 4.246099e+15 3.982307e+12 1.248578e+13 4.661762e+13
1.794800e+02 9.446173e+02 4.558471e-10 1.236040e-04 9.271088e-07 7.796509e+03 9.477491e+15 6.873469e+15 4.246914e+14 4.201369e+15 3.959552e+12 1.219581e+13 4.684255e+13
1.799400e+02 9.464172e+02 4.487767e-10 1.219188e-04 9.144683e-07 7.796235e+03 9.330492e+15 6.756948e+15 4.159372e+14 4.157287e+15 3.937132e+12 1.191341e+13 4.705854e+13
1.804000e+02 9.481951e+02 4.418463e-10 1.202615e-04 9.020376e-07 7.795962e+03 9.186402e+15 6.642809e+15 4.074025e+14 4.113856e+15 3.915034e+12 1.163835e+13 4.726562e+13
1.808600e+02 9.499514e+02 4.350493e-10 1.186308e-04 8.898064e-07 7.795688e+03 9.045085e+15 6.530944e+15 3.990777e+14 4.071033e+15 3.893251e+12 1.137039e+13 4.746363e+13
1.813200e+02 9.516862e+02 4.283846e-10 1.170267e-04 8.777751e-07 7.795415e+03 8.906519e+15 6.421326e+15 3.909570e+14 4.028837e+15 3.871787e+12 1.110933e+13 4.765280e+13
1.817800e+02 9.533998e+02 4.218489e-10 1.154488e-04 8.659397e-07 7.795142e+03 8.770637e+15 6.313901e+15 3.830333e+14 3.987256e+15 3.850626e+12 1.085498e+13 4.783299e+13
1.822400e+02 9.550924e+02 4.154382e-10 1.138962e-04 8.542943e-07 7.794868e+03 8.637353e+15 6.208620e+15 3.753011e+14 3.946234e+15 3.829767e+12 1.060715e+13 4.800464e+13
1.827000e+02 9.567644e+02 4.091486e-10 1.123682e-04 8.428334e-07 7.794595e+03 8.506585e+15 6.105385e+15 3.677564e+14 3.905805e+15 3.809208e+12 1.036562e+13 4.816725e+13
1.831600e+02 9.584160e+02 4.029797e-10 1.108651e-04 8.315587e-07 7.794322e+03 8.378329e+15 6.004218e+15 3.603929e+14 3.865928e+15 3.788931e+12 1.013021e+13 4.832108e+13
1.836200e+02 9.600475e+02 3.969267e-10 1.093857e-04 8.204625e-07 7.794049e+03 8.252481e+15 5.905004e+15 3.532042e+14 3.826638e+15 3.768939e+12 9.900765e+12 4.846639e+13
1.840800e+02 9.616590e+02 3.909877e-10 1.079299e-04 8.095428e-07 7.793775e+03 8.129003e+15 5.807744e+15 3.461867e+14 3.787865e+15 3.749226e+12 9.677109e+12 4.860291e+13
1.845400e+02 9.632508e+02 3.851597e-10 1.064971e-04 7.987961e-07 7.793502e+03 8.007834e+15 5.712372e+15 3.393348e+14 3.749630e+15 3.729790e+12 9.459069e+12 4.873072e+13
1.850000e+02 9.648233e+02 3.794402e-10 1.050869e-04 7.882189e-07 7.793229e+03 7.888920e+15 5.618843e+15 3.326438e+14 3.711922e+15 3.710616e+12 9.246469e+12 4.885028e+13
1.854600e+02 9.663766e+02 3.738259e-10 1.036987e-04 7.778065e-07 7.792956e+03 7.772195e+15 5.527097e+15 3.261107e+14 3.674732e+15 3.691701e+12 9.039179e+12 4.896134e+13
1.859200e+02 9.679109e+02 3.683160e-10 1.023325e-04 7.675588e-07 7.792683e+03 7.657638e+15 5.437137e+15 3.197277e+14 3.638037e+15 3.673048e+12 8.837036e+12 4.906401e+13
1.863800e+02 9.694265e+02 3.629065e-10 1.009874e-04 7.574699e-07 7.792410e+03 7.545170e+15 5.348878e+15 3.134932e+14 3.601842e+15 3.654646e+12 8.639898e+12 4.915840e+13
1.868400e+02 9.709236e+02 3.575963e-10 9.966339e-05 7.475389e-07 7.792137e+03 7.434766e+15 5.262306e+15 3.074033e+14 3.566138e+15 3.636490e+12 8.447613e+12 4.924464e+13
1.873000e+02 9.724026e+02 3.523817e-10 9.835965e-05 7.377601e-07 7.791864e+03 7.326349e+15 5.177363e+15 3.014529e+14 3.530889e+15 3.618584e+12 8.260066e+12 4.932285e+13
1.877600e+02 9.738633e+02 3.472621e-10 9.707623e-05 7.281336e-07 7.791591e+03 7.219907e+15 5.094034e+15 2.956398e+14 3.496115e+15 3.600910e+12 8.077129e+12 4.939318e+13
1.882200e+02 9.753065e+02 3.422334e-10 9.581225e-05 7.186529e-07 7.791318e+03 7.115356e+15 5.012243e+15 2.899568e+14 3.461807e+15 3.583470e+12 7.898645e+12 4.945536e+13
1.886800e+02 9.767319e+02 3.372958e-10 9.456793e-05 7.093197e-07 7.791045e+03 7.012699e+15 4.931998e+15 2.844029e+14 3.427958e+15 3.566262e+12 7.724512e+12 4.950994e+13
1.891400e+02 9.781401e+02 3.324456e-10 9.334245e-05 7.001278e-07 7.790772e+03 6.911858e+15 4.853244e+15 2.789737e+14 3.394532e+15 3.549275e+12 7.554599e+12 4.955667e+13
1.896000e+02 9.795310e+02 3.276826e-10 9.213594e-05 6.910782e-07 7.790499e+03 6.812831e+15 4.775970e+15 2.736671e+14 3.361550e+15 3.532506e+12 7.388808e+12 4.959591e+13
1.900600e+02 9.809050e+02 3.230028e-10 9.094750e-05 6.821642e-07 7.790227e+03 6.715533e+15 4.700106e+15 2.684789e+14 3.328990e+15 3.515957e+12 7.227001e+12 4.962762e+13
1.905200e+02 9.822623e+02 3.184053e-10 8.977704e-05 6.733850e-07 7.789954e+03 6.619946e+15 4.625641e+15 2.634051e+14 3.296847e+15 3.499619e+12 7.069087e+12 4.965196e+13
1.909800e+02 9.836030e+02 3.138884e-10 8.862427e-05 6.647385e-07 7.789681e+03 6.526037e+15 4.552545e+15 2.584449e+14 3.265113e+15 3.483495e+12 6.914965e+12 4.966909e+13
1.914400e+02 9.849275e+02 3.094499e-10 8.748872e-05 6.562211e-07 7.789408e+03 6.433755e+15 4.480772e+15 2.535914e+14 3.233791e+15 3.467569e+12 6.764521e+12 4.967918e+13
1.919000e+02 9.862357e+02 3.050888e-10 8.637032e-05 6.478324e-07 7.789136e+03 6.343084e+15 4.410312e+15 2.488469e+14 3.202867e+15 3.451851e+12 6.617685e+12 4.968222e+13
